Time[ms]; Pressure [Pa]; Approx altitude [m]; Temperature [degC]; accX [m/s2]; accY [m/s2]; accZ [m/s2]; rotX [rad/s]; rotY [rad/s]; rotZ [rad/s]; magX [uT]; magY [uT]; magZ [uT]; roll [deg]; pitch [deg]; heading [deg]; tempMPU [degC]; delta pressure [Pa]; speed [m/s]; tempPitot [degC]; Satellites []; Date [yyyy-mm-dd]; Time [hh:mm:ss]; Latitude [deg]; Longitude [deg]; Relative X [m]; Relative Y [m]; Altitude [m]; Angle [deg]; Ch0; Ch1; Ch2; Ch3; Ch4; Ch5; Ch6; Ch7; Ch8; Ch9; 
413373; 99999; 110.19; 25.0; -1.839; 0.225; 9.025; 0.174; 0.198; 0.166; 21.403; 63.711; -21.108; 174.3; 10.7; 110.1; 27.7; 305.11; 22.51; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1099.00; 1101.00; 643.00; 1084.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
413473; 99998; 110.23; 25.0; -2.528; -1.245; 11.558; 0.067; 0.176; 0.130; 21.403; 63.711; -21.108; 174.3; 10.7; 109.8; 27.7; 318.79; 23.01; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1099.00; 1099.00; 644.00; 1085.00; 1599.00; 1100.00; 600.00; 599.00; 0.00; 0.00; 
413573; 100008; 109.45; 25.0; -2.586; -2.787; 9.374; 0.482; 0.173; 0.136; 21.403; 63.711; -21.108; 173.8; 10.9; 109.5; 27.7; 309.32; 22.67; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1099.00; 1099.00; 633.00; 1083.00; 1632.00; 1099.00; 600.00; 600.00; 0.00; 0.00; 
413673; 100016; 108.70; 25.0; -1.662; -2.792; 8.048; 0.221; 0.185; 0.144; 21.403; 63.711; -21.108; 173.1; 10.8; 109.2; 27.7; 312.48; 22.78; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1100.00; 1100.00; 643.00; 1086.00; 1598.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
413773; 100024; 108.04; 25.0; -2.954; -2.514; 7.952; -0.037; 0.175; 0.154; 21.403; 63.711; -21.108; 172.6; 11.2; 108.9; 27.7; 312.48; 22.78; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1099.00; 1101.00; 643.00; 1084.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
413873; 100026; 107.87; 24.9; -2.006; -2.945; 7.406; -0.242; 0.163; 0.153; 21.403; 63.711; -21.108; 171.8; 11.3; 108.6; 27.6; 301.96; 22.40; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1099.00; 1099.00; 644.00; 1084.00; 1600.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
413973; 100038; 106.86; 24.9; -2.303; -0.062; 7.698; -0.148; 0.233; 0.165; 21.403; 63.711; -21.108; 172.2; 11.5; 108.5; 27.7; 296.70; 22.20; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1099.00; 1101.00; 644.00; 1084.00; 1599.00; 1099.00; 600.00; 599.00; 0.00; 0.00; 
414073; 100041; 106.09; 24.9; -1.982; 0.278; 7.502; 0.027; 0.287; 0.196; 28.301; 64.953; -23.339; 172.7; 11.7; 108.7; 27.7; 305.11; 22.51; 19.2; 12; 2025-05-13; 10:20:40; 51.934814; 4.201843; 344.737488; -104.643684; 144.7; 0.00; 1100.00; 1102.00; 638.00; 1082.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
414173; 100055; 105.46; 24.9; -1.748; 1.144; 8.436; -0.353; 0.177; 0.227; 28.301; 64.953; -23.339; 173.4; 11.7; 108.9; 27.6; 301.96; 22.40; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 144.7; 0.00; 1099.00; 1099.00; 641.00; 1085.00; 1600.00; 1100.00; 599.00; 599.00; 0.00; 0.00; 
414273; 100061; 104.97; 24.9; -1.585; -2.184; 6.539; -0.135; 0.181; 0.249; 28.301; 64.953; -23.339; 172.8; 11.8; 108.8; 27.7; 303.01; 22.44; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1100.00; 1103.00; 638.00; 1082.00; 1598.00; 1099.00; 600.00; 600.00; 0.00; 0.00; 
414373; 100065; 104.61; 24.9; -2.121; -3.543; 5.601; 0.035; 0.192; 0.260; 28.301; 64.953; -23.339; 171.6; 12.2; 108.6; 27.7; 310.38; 22.71; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1084.00; 1099.00; 643.00; 1082.00; 1600.00; 1099.00; 599.00; 603.00; 0.00; 0.00; 
414473; 100070; 104.16; 24.9; -2.011; -1.446; 6.118; -0.095; 0.211; 0.288; 28.301; 64.953; -23.339; 171.4; 12.5; 108.6; 27.6; 315.64; 22.90; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1099.00; 1101.00; 638.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
414573; 100077; 103.61; 24.9; -1.532; -0.177; 4.605; 0.023; 0.267; 0.272; 28.301; 64.953; -23.339; 171.7; 12.8; 108.7; 27.6; 318.79; 23.01; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1099.00; 1101.00; 643.00; 1085.00; 1601.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
414673; 100076; 103.73; 24.9; -1.269; 1.293; 8.369; -0.406; 0.128; 0.259; 28.301; 64.953; -23.339; 172.5; 12.7; 108.9; 27.6; 328.26; 23.35; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1099.00; 1102.00; 643.00; 1084.00; 1612.00; 1099.00; 599.00; 600.00; 0.00; 0.00; 
414773; 100075; 103.75; 24.9; -2.107; 0.019; 8.120; -0.230; 0.170; 0.183; 28.301; 64.953; -23.339; 172.9; 12.8; 109.0; 27.6; 237.78; 19.87; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1097.00; 1100.00; 645.00; 1084.00; 1602.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
414873; 100084; 102.98; 24.9; -2.543; -1.068; 6.630; 0.017; 0.178; 0.152; 28.301; 64.953; -23.339; 172.8; 13.2; 108.9; 27.6; 271.45; 21.23; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1136.00; 1101.00; 643.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
414973; 100087; 102.80; 24.9; -2.011; -0.287; 8.881; -0.154; 0.133; 0.113; 28.301; 64.953; -23.339; 173.0; 13.2; 109.0; 27.6; 44.19; 8.57; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1225.00; 1099.00; 645.00; 1085.00; 1600.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
415073; 100099; 101.77; 24.9; -1.484; 0.034; 7.636; 0.006; 0.207; 0.066; 28.301; 64.953; -23.339; 173.4; 13.1; 109.0; 27.6; 251.46; 20.44; 19.2; 12; 2025-05-13; 10:20:41; 51.934696; 4.201426; 316.071716; -117.463829; 138.7; 0.00; 1219.00; 1099.00; 645.00; 1087.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
415173; 100105; 101.30; 24.9; -2.073; 0.024; 5.955; 0.011; 0.214; 0.038; 28.301; 64.953; -23.339; 173.7; 13.4; 109.1; 27.6; 309.32; 22.67; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 138.7; 0.00; 1140.00; 1102.00; 639.00; 1083.00; 1600.00; 1099.00; 597.00; 597.00; 0.00; 0.00; 
415273; 100117; 100.25; 24.9; -2.212; -1.666; 6.209; 0.370; 0.175; 0.040; 28.301; 64.953; -23.339; 173.3; 13.7; 109.0; 27.6; 309.32; 22.67; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1099.00; 1099.00; 639.00; 1087.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
415373; 100122; 99.89; 24.9; -1.183; 0.800; 7.895; 0.135; 0.162; 0.050; 28.301; 64.953; -23.339; 174.0; 13.4; 109.1; 27.6; 292.49; 22.04; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1099.00; 1099.00; 642.00; 1084.00; 1599.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
415473; 100124; 99.69; 24.9; -2.399; -2.615; 6.870; 0.316; 0.147; 0.051; 29.716; 61.404; -18.191; 173.3; 13.8; 109.0; 27.6; 303.01; 22.44; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1099.00; 1102.00; 644.00; 1085.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
415573; 100134; 98.81; 24.9; -1.834; -0.752; 7.780; 0.112; 0.161; 0.077; 29.716; 61.404; -18.191; 173.4; 13.8; 109.1; 27.6; 299.85; 22.32; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1100.00; 1100.00; 644.00; 1086.00; 1601.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
415673; 100134; 98.83; 24.9; -1.250; -0.215; 6.482; -0.130; 0.113; 0.144; 29.716; 61.404; -18.191; 173.6; 13.7; 109.3; 27.6; 310.38; 22.71; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1099.00; 1099.00; 644.00; 1084.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
415773; 100141; 98.22; 24.9; -1.116; -0.388; 7.818; -0.028; 0.164; 0.185; 29.716; 61.404; -18.191; 173.8; 13.5; 109.4; 27.6; 283.02; 21.68; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1099.00; 1099.00; 643.00; 1083.00; 1599.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
415873; 100145; 97.93; 24.9; -2.720; 1.800; 11.036; -0.187; 0.137; 0.207; 29.716; 61.404; -18.191; 174.6; 13.6; 109.7; 27.6; 284.07; 21.72; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1099.00; 1099.00; 643.00; 1083.00; 1597.00; 1099.00; 597.00; 599.00; 0.00; 0.00; 
415973; 100148; 97.68; 24.9; -1.207; 0.881; 7.828; -0.130; 0.145; 0.239; 31.839; 63.888; -17.161; 175.2; 13.4; 110.0; 27.6; 301.96; 22.40; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1100.00; 1100.00; 645.00; 1084.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
416073; 100155; 97.05; 24.8; -0.886; 1.322; 5.098; -0.201; 0.191; 0.215; 31.839; 63.888; -17.161; 176.1; 13.3; 110.3; 27.6; 308.27; 22.63; 19.2; 12; 2025-05-13; 10:20:42; 51.934624; 4.200969; 284.729279; -125.886993; 137.1; 0.00; 1093.00; 1099.00; 642.00; 1087.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
416173; 100156; 96.94; 24.8; -1.384; -0.819; 8.536; -0.076; 0.097; 0.203; 31.839; 63.888; -17.161; 176.1; 13.1; 110.4; 27.6; 308.27; 22.63; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 137.1; 0.00; 1099.00; 1102.00; 637.00; 1083.00; 1599.00; 1097.00; 600.00; 600.00; 0.00; 0.00; 
416273; 100158; 96.83; 24.8; -1.738; 0.330; 7.976; -0.182; 0.043; 0.226; 31.839; 63.888; -17.161; 176.4; 13.1; 110.6; 27.5; 308.27; 22.63; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1099.00; 1101.00; 650.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
416373; 100158; 96.79; 24.8; -2.260; -0.934; 8.177; -0.010; 0.035; 0.213; 31.839; 63.888; -17.161; 176.3; 13.3; 110.7; 27.6; 301.96; 22.40; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1100.00; 1100.00; 643.00; 1085.00; 1599.00; 1099.00; 599.00; 592.00; 0.00; 0.00; 
416473; 100160; 96.66; 24.8; -1.666; -0.172; 9.489; -0.180; 0.019; 0.213; 31.839; 63.888; -17.161; 176.4; 13.2; 110.9; 27.5; 292.49; 22.04; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1099.00; 1101.00; 646.00; 1084.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
416573; 100163; 96.39; 24.8; -2.624; 0.948; 11.630; -0.267; -0.004; 0.198; 31.839; 63.888; -17.161; 176.8; 13.2; 111.0; 27.5; 288.28; 21.88; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1096.00; 1099.00; 643.00; 1085.00; 1591.00; 1100.00; 599.00; 600.00; 0.00; 0.00; 
416673; 100160; 96.64; 24.8; -2.586; -0.067; 11.141; -0.007; -0.017; 0.209; 31.839; 63.888; -17.161; 177.0; 13.2; 111.2; 27.5; 273.55; 21.32; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1100.00; 1099.00; 645.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
416773; 100162; 96.43; 24.8; -1.475; 0.283; 10.466; 0.085; -0.011; 0.191; 31.839; 63.888; -17.161; 177.2; 13.0; 111.3; 27.6; 286.18; 21.80; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1099.00; 1100.00; 644.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
416873; 100167; 96.07; 24.8; -2.184; -0.364; 10.916; 0.184; -0.011; 0.146; 31.839; 63.888; -17.161; 177.3; 12.9; 111.4; 27.6; 325.11; 23.24; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1093.00; 1099.00; 643.00; 1087.00; 1603.00; 1100.00; 599.00; 599.00; 0.00; 0.00; 
416973; 100171; 95.70; 24.8; -2.260; 1.748; 12.233; -0.049; 0.003; 0.107; 31.839; 63.888; -17.161; 177.8; 12.8; 111.6; 27.5; 284.07; 21.72; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
417073; 100178; 95.14; 24.8; -2.375; -0.551; 10.394; -0.048; -0.013; 0.086; 31.839; 63.888; -17.161; 177.8; 12.8; 111.7; 27.6; 270.40; 21.19; 19.2; 12; 2025-05-13; 10:20:43; 51.934597; 4.200505; 252.895004; -128.855530; 132.9; 0.00; 1099.00; 1101.00; 647.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
417173; 100179; 95.05; 24.8; -2.337; -2.231; 9.896; 0.227; -0.016; 0.067; 31.839; 63.888; -17.161; 177.3; 12.9; 111.6; 27.5; 295.65; 22.16; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 132.9; 0.00; 1099.00; 1102.00; 640.00; 1086.00; 1599.00; 1069.00; 599.00; 599.00; 0.00; 0.00; 
417273; 100183; 94.66; 24.8; -2.562; -2.260; 11.251; 0.203; -0.022; 0.055; 31.839; 63.888; -17.161; 176.9; 12.9; 111.6; 27.5; 288.28; 21.88; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1099.00; 1100.00; 638.00; 1085.00; 1599.00; 1100.00; 600.00; 599.00; 0.00; 0.00; 
417373; 100191; 94.06; 24.8; -2.907; -1.757; 11.596; 0.110; -0.010; 0.048; 43.159; 57.854; -10.297; 176.7; 13.1; 112.1; 27.5; 298.80; 22.28; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1099.00; 1100.00; 643.00; 1085.00; 1599.00; 1100.00; 598.00; 597.00; 0.00; 0.00; 
417473; 100201; 93.19; 24.8; -2.461; 0.891; 12.434; -0.358; 0.013; 0.043; 43.159; 57.854; -10.297; 177.2; 13.2; 112.8; 27.5; 310.38; 22.71; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1097.00; 1101.00; 644.00; 1086.00; 1598.00; 1099.00; 600.00; 599.00; 0.00; 0.00; 
417573; 100207; 92.72; 24.8; -2.638; 2.366; 12.314; -0.295; 0.006; 0.061; 43.159; 57.854; -10.297; 177.9; 13.3; 113.5; 27.5; 299.85; 22.32; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1099.00; 1102.00; 642.00; 1086.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
417673; 100215; 91.98; 24.8; -2.203; 0.263; 11.658; -0.600; 0.002; 0.086; 43.159; 57.854; -10.297; 178.1; 13.3; 114.0; 27.5; 298.80; 22.28; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1095.00; 1099.00; 643.00; 1086.00; 1600.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
417773; 100218; 91.75; 24.8; -2.437; -1.341; 11.888; -0.150; 0.000; 0.116; 43.159; 57.854; -10.297; 177.9; 13.3; 114.5; 27.5; 299.85; 22.32; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1099.00; 1099.00; 643.00; 1082.00; 1598.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
417873; 100228; 90.88; 24.8; -2.624; 4.822; 14.431; -0.650; 0.009; 0.128; 43.159; 57.854; -10.297; 179.0; 13.3; 115.2; 27.5; 305.11; 22.51; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1100.00; 1102.00; 647.00; 1086.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
417973; 100240; 89.92; 24.8; -1.868; -2.246; 8.335; 0.313; 0.044; 0.157; 43.159; 57.854; -10.297; 178.4; 13.4; 115.5; 27.5; 308.27; 22.63; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
418073; 100242; 89.75; 24.8; -1.930; 0.062; 12.238; -0.043; 0.036; 0.165; 43.159; 57.854; -10.297; 178.5; 13.3; 115.9; 27.5; 306.17; 22.55; 19.2; 12; 2025-05-13; 10:20:44; 51.934639; 4.200029; 220.259979; -123.938911; 128.7; 0.00; 1095.00; 1099.00; 644.00; 1083.00; 1600.00; 1099.00; 600.00; 600.00; 0.00; 0.00; 
418173; 100249; 89.16; 24.8; -1.958; -1.216; 11.855; -0.291; 0.048; 0.162; 43.159; 57.854; -10.297; 178.3; 13.2; 116.3; 27.5; 312.48; 22.78; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 128.7; 0.00; 1095.00; 1100.00; 640.00; 1085.00; 1600.00; 1100.00; 599.00; 599.00; 0.00; 0.00; 
418273; 100253; 88.84; 24.8; -2.605; 0.761; 10.361; 0.178; 0.001; 0.183; 47.227; 54.837; -8.409; 178.7; 13.4; 116.9; 27.5; 316.69; 22.94; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1100.00; 1100.00; 640.00; 1085.00; 1598.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
418373; 100263; 87.99; 24.8; -2.227; -2.193; 9.499; 0.287; -0.013; 0.181; 47.227; 54.837; -8.409; 178.3; 13.5; 117.4; 27.4; 310.38; 22.71; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1099.00; 1111.00; 676.00; 1085.00; 1598.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
418473; 100266; 87.74; 24.7; -2.093; 0.742; 10.251; -0.529; 0.018; 0.137; 47.227; 54.837; -8.409; 178.6; 13.5; 118.0; 27.4; 335.63; 23.61; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1099.00; 1092.00; 647.00; 1084.00; 1601.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
418573; 100274; 87.06; 24.7; -2.298; -0.474; 10.452; 0.152; 0.006; 0.130; 47.227; 54.837; -8.409; 178.6; 13.6; 118.5; 27.4; 313.53; 22.82; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1099.00; 1099.00; 640.00; 1087.00; 1597.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
418673; 100278; 86.71; 24.7; -3.247; 2.787; 12.683; -0.446; 0.003; 0.091; 47.227; 54.837; -8.409; 179.4; 13.7; 119.2; 27.4; 316.69; 22.94; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1096.00; 1100.00; 641.00; 1085.00; 1600.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
418773; 100288; 85.85; 24.7; -3.012; 1.231; 10.140; -0.025; -0.006; 0.075; 47.227; 54.837; -8.409; 179.8; 14.0; 119.7; 27.4; 293.54; 22.08; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1099.00; 1099.00; 641.00; 1085.00; 1599.00; 1100.00; 600.00; 599.00; 0.00; 0.00; 
418873; 100302; 84.66; 24.7; -2.217; 1.403; 10.567; -0.402; -0.013; 0.067; 47.227; 54.837; -8.409; -179.8; 14.0; 120.2; 27.4; 329.31; 23.39; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1099.00; 1102.00; 643.00; 1083.00; 1599.00; 1099.00; 599.00; 598.00; 0.00; 0.00; 
418973; 100310; 84.05; 24.7; -2.610; -1.729; 10.586; 0.252; 0.002; 0.087; 47.227; 54.837; -8.409; 179.8; 14.1; 120.5; 27.4; 318.79; 23.01; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1100.00; 1100.00; 645.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
419073; 100314; 83.67; 24.7; -2.260; -0.321; 9.250; -0.104; -0.048; 0.095; 47.227; 54.837; -8.409; 179.8; 14.1; 120.9; 27.4; 325.11; 23.24; 19.2; 12; 2025-05-13; 10:20:45; 51.934708; 4.199569; 188.631607; -116.480553; 123.9; 0.00; 1099.00; 1100.00; 644.00; 1085.00; 1599.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
419173; 100321; 83.09; 24.7; -2.385; -0.086; 10.495; -0.392; 0.004; 0.084; 47.227; 54.837; -8.409; 179.8; 14.1; 121.3; 27.4; 319.84; 23.05; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 123.9; 0.00; 1099.00; 1102.00; 637.00; 1084.00; 1600.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
419273; 100336; 81.87; 24.7; -1.820; 3.960; 13.200; -0.727; 0.075; 0.078; 47.227; 54.837; -8.409; -179.4; 13.9; 121.8; 27.4; 333.52; 23.54; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1103.00; 1099.00; 638.00; 1085.00; 1599.00; 1100.00; 599.00; 599.00; 0.00; 0.00; 
419373; 100343; 81.30; 24.7; -2.327; 3.534; 12.568; -0.778; 0.134; 0.058; 47.227; 54.837; -8.409; -178.6; 13.8; 122.4; 27.4; 333.52; 23.54; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1099.00; 1100.00; 643.00; 1084.00; 1598.00; 1099.00; 590.00; 599.00; 0.00; 0.00; 
419473; 100355; 80.25; 24.7; -1.982; 0.220; 8.402; -0.088; 0.099; 0.075; 47.227; 54.837; -8.409; -178.6; 13.9; 122.7; 27.4; 335.63; 23.61; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1098.00; 1102.00; 643.00; 1085.00; 1598.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
419573; 100360; 79.87; 24.7; -2.954; 0.929; 8.915; -0.135; -0.003; 0.052; 47.227; 54.837; -8.409; -178.3; 14.2; 123.0; 27.4; 316.69; 22.94; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1099.00; 1099.00; 643.00; 1084.00; 1600.00; 1100.00; 600.00; 600.00; 0.00; 0.00; 
419673; 100371; 78.91; 24.7; -2.820; -0.220; 8.354; -0.154; -0.002; 0.022; 48.465; 46.141; -4.119; -178.4; 14.5; 123.6; 27.4; 342.99; 23.87; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1096.00; 1100.00; 643.00; 1086.00; 1599.00; 1099.00; 600.00; 599.00; 0.00; 0.00; 
419773; 100376; 78.51; 24.7; -1.767; -0.359; 8.656; 0.063; 0.005; 0.017; 48.465; 46.141; -4.119; -178.5; 14.4; 124.1; 27.4; 339.83; 23.76; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1100.00; 1102.00; 641.00; 1085.00; 1597.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
419873; 100384; 77.80; 24.7; -2.251; -0.613; 9.647; -0.123; 0.012; -0.005; 48.465; 46.141; -4.119; -178.7; 14.5; 124.6; 27.4; 323.00; 23.16; 19.2; 12; 2025-05-13; 10:20:46; 51.934799; 4.199139; 159.119400; -106.239212; 115.5; 0.00; 1099.00; 1101.00; 644.00; 1086.00; 1598.00; 1099.00; 599.00; 599.00; 0.00; 0.00; 
